record_type,problem_id,total_evaluations,is_final,evaluation_index,stage,sequential_iteration,normalized_x1,normalized_x2,physical_x1,physical_x2,objective_y1,objective_y2,constraint_label,feasible,pof_score,exact_feasible,predicted_feasible_at_half,error_class
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.22636815920398,0.00248756218905473,0.22636815920398,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.23134328358209,0.00248756218905473,0.23134328358209,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.236318407960199,0.00248756218905473,0.236318407960199,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.241293532338308,0.00248756218905473,0.241293532338308,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.246268656716418,0.00248756218905473,0.246268656716418,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.251243781094527,0.00248756218905473,0.251243781094527,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.256218905472637,0.00248756218905473,0.256218905472637,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.261194029850746,0.00248756218905473,0.261194029850746,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.266169154228856,0.00248756218905473,0.266169154228856,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.271144278606965,0.00248756218905473,0.271144278606965,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.276119402985075,0.00248756218905473,0.276119402985075,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.281094527363184,0.00248756218905473,0.281094527363184,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.286069651741294,0.00248756218905473,0.286069651741294,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.291044776119403,0.00248756218905473,0.291044776119403,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.296019900497512,0.00248756218905473,0.296019900497512,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.300995024875622,0.00248756218905473,0.300995024875622,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.305970149253731,0.00248756218905473,0.305970149253731,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.310945273631841,0.00248756218905473,0.310945273631841,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.31592039800995,0.00248756218905473,0.31592039800995,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.32089552238806,0.00248756218905473,0.32089552238806,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.325870646766169,0.00248756218905473,0.325870646766169,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.330845771144279,0.00248756218905473,0.330845771144279,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.335820895522388,0.00248756218905473,0.335820895522388,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.340796019900498,0.00248756218905473,0.340796019900498,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.345771144278607,0.00248756218905473,0.345771144278607,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.350746268656716,0.00248756218905473,0.350746268656716,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.355721393034826,0.00248756218905473,0.355721393034826,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.360696517412935,0.00248756218905473,0.360696517412935,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.365671641791045,0.00248756218905473,0.365671641791045,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.370646766169154,0.00248756218905473,0.370646766169154,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.375621890547264,0.00248756218905473,0.375621890547264,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.380597014925373,0.00248756218905473,0.380597014925373,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.385572139303483,0.00248756218905473,0.385572139303483,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.390547263681592,0.00248756218905473,0.390547263681592,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.395522388059701,0.00248756218905473,0.395522388059701,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.400497512437811,0.00248756218905473,0.400497512437811,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.40547263681592,0.00248756218905473,0.40547263681592,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.41044776119403,0.00248756218905473,0.41044776119403,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.415422885572139,0.00248756218905473,0.415422885572139,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.420398009950249,0.00248756218905473,0.420398009950249,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.425373134328358,0.00248756218905473,0.425373134328358,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.430348258706468,0.00248756218905473,0.430348258706468,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.435323383084577,0.00248756218905473,0.435323383084577,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.440298507462687,0.00248756218905473,0.440298507462687,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.445273631840796,0.00248756218905473,0.445273631840796,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.450248756218905,0.00248756218905473,0.450248756218905,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.455223880597015,0.00248756218905473,0.455223880597015,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.460199004975124,0.00248756218905473,0.460199004975124,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.465174129353234,0.00248756218905473,0.465174129353234,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.470149253731343,0.00248756218905473,0.470149253731343,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.475124378109453,0.00248756218905473,0.475124378109453,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.480099502487562,0.00248756218905473,0.480099502487562,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.485074626865672,0.00248756218905473,0.485074626865672,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.490049751243781,0.00248756218905473,0.490049751243781,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.495024875621891,0.00248756218905473,0.495024875621891,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.5,0.00248756218905473,0.5,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.504975124378109,0.00248756218905473,0.504975124378109,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.509950248756219,0.00248756218905473,0.509950248756219,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.514925373134328,0.00248756218905473,0.514925373134328,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.519900497512438,0.00248756218905473,0.519900497512438,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.524875621890547,0.00248756218905473,0.524875621890547,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.529850746268657,0.00248756218905473,0.529850746268657,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.534825870646766,0.00248756218905473,0.534825870646766,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.539800995024876,0.00248756218905473,0.539800995024876,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.544776119402985,0.00248756218905473,0.544776119402985,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.549751243781095,0.00248756218905473,0.549751243781095,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.554726368159204,0.00248756218905473,0.554726368159204,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.559701492537313,0.00248756218905473,0.559701492537313,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.564676616915423,0.00248756218905473,0.564676616915423,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.569651741293532,0.00248756218905473,0.569651741293532,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.574626865671642,0.00248756218905473,0.574626865671642,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.579601990049751,0.00248756218905473,0.579601990049751,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.584577114427861,0.00248756218905473,0.584577114427861,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.58955223880597,0.00248756218905473,0.58955223880597,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.59452736318408,0.00248756218905473,0.59452736318408,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.599502487562189,0.00248756218905473,0.599502487562189,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.604477611940298,0.00248756218905473,0.604477611940298,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.609452736318408,0.00248756218905473,0.609452736318408,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.614427860696517,0.00248756218905473,0.614427860696517,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.619402985074627,0.00248756218905473,0.619402985074627,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.624378109452736,0.00248756218905473,0.624378109452736,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.629353233830846,0.00248756218905473,0.629353233830846,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.634328358208955,0.00248756218905473,0.634328358208955,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.639303482587065,0.00248756218905473,0.639303482587065,NaN,NaN,NaN,NaN,1,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.644278606965174,0.00248756218905473,0.644278606965174,NaN,NaN,NaN,NaN,0.997818686994169,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.649253731343284,0.00248756218905473,0.649253731343284,NaN,NaN,NaN,NaN,0.988178487487319,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.654228855721393,0.00248756218905473,0.654228855721393,NaN,NaN,NaN,NaN,0.978840924343814,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.659203980099503,0.00248756218905473,0.659203980099503,NaN,NaN,NaN,NaN,0.969834014481016,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.664179104477612,0.00248756218905473,0.664179104477612,NaN,NaN,NaN,NaN,0.961183949870274,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.669154228855721,0.00248756218905473,0.669154228855721,NaN,NaN,NaN,NaN,0.952915097347044,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.674129353233831,0.00248756218905473,0.674129353233831,NaN,NaN,NaN,NaN,0.945050006967582,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.67910447761194,0.00248756218905473,0.67910447761194,NaN,NaN,NaN,NaN,0.937609427599805,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.68407960199005,0.00248756218905473,0.68407960199005,NaN,NaN,NaN,NaN,0.930612328634595,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.689054726368159,0.00248756218905473,0.689054726368159,NaN,NaN,NaN,NaN,0.924075926866512,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.694029850746269,0.00248756218905473,0.694029850746269,NaN,NaN,NaN,NaN,0.918015717724728,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.699004975124378,0.00248756218905473,0.699004975124378,NaN,NaN,NaN,NaN,0.912445510140818,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.703980099502488,0.00248756218905473,0.703980099502488,NaN,NaN,NaN,NaN,0.907377464424442,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.708955223880597,0.00248756218905473,0.708955223880597,NaN,NaN,NaN,NaN,0.902822132584714,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.713930348258706,0.00248756218905473,0.713930348258706,NaN,NaN,NaN,NaN,0.898788500587635,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.718905472636816,0.00248756218905473,0.718905472636816,NaN,NaN,NaN,NaN,0.895284032081492,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.723880597014925,0.00248756218905473,0.723880597014925,NaN,NaN,NaN,NaN,0.892314713154943,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.728855721393035,0.00248756218905473,0.728855721393035,NaN,NaN,NaN,NaN,0.889885097718872,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.733830845771144,0.00248756218905473,0.733830845771144,NaN,NaN,NaN,NaN,0.887998353124699,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.738805970149254,0.00248756218905473,0.738805970149254,NaN,NaN,NaN,NaN,0.886656305650197,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.743781094527363,0.00248756218905473,0.743781094527363,NaN,NaN,NaN,NaN,0.885859485500077,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.748756218905473,0.00248756218905473,0.748756218905473,NaN,NaN,NaN,NaN,0.885607170983519,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.753731343283582,0.00248756218905473,0.753731343283582,NaN,NaN,NaN,NaN,0.885897431545261,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.758706467661692,0.00248756218905473,0.758706467661692,NaN,NaN,NaN,NaN,0.886727169341089,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.763681592039801,0.00248756218905473,0.763681592039801,NaN,NaN,NaN,NaN,0.888092159063088,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.76865671641791,0.00248756218905473,0.76865671641791,NaN,NaN,NaN,NaN,0.889987085734894,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.77363184079602,0.00248756218905473,0.77363184079602,NaN,NaN,NaN,NaN,0.89240558021251,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.778606965174129,0.00248756218905473,0.778606965174129,NaN,NaN,NaN,NaN,0.895340252142044,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.783582089552239,0.00248756218905473,0.783582089552239,NaN,NaN,NaN,NaN,0.898782720141815,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.788557213930348,0.00248756218905473,0.788557213930348,NaN,NaN,NaN,NaN,0.90272363899265,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.793532338308458,0.00248756218905473,0.793532338308458,NaN,NaN,NaN,NaN,0.907152723636547,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.798507462686567,0.00248756218905473,0.798507462686567,NaN,NaN,NaN,NaN,0.912058769800125,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.803482587064677,0.00248756218905473,0.803482587064677,NaN,NaN,NaN,NaN,0.917429671075202,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.808457711442786,0.00248756218905473,0.808457711442786,NaN,NaN,NaN,NaN,0.923252432304204,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.813432835820896,0.00248756218905473,0.813432835820896,NaN,NaN,NaN,NaN,0.929513179132845,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.818407960199005,0.00248756218905473,0.818407960199005,NaN,NaN,NaN,NaN,0.936197163606275,1,1,3
grid,COSSIN1,20,0,NaN,,NaN,0.00248756218905473,0.823383084577114,0.00248756218905473,0.823383084577114,NaN,NaN,NaN,NaN,0.943288765697781,1,1,3
